ARG2:Y $scholars $including ARG1:X.	72
ARG1:X $was $received $into $the ARG2:Y $.	72
ARG2:Y $apostle ARG1:X $.	72
ARG2:Y $saint ARG1:X $.	72
ARG1:X $had $converted $to ARG2:Y $.	72
ARG1:X $founded ARG2:Y.	72
ARG1:X $was $a ARG2:Y $preacher.	72
ARG1:X $was $a ARG2:Y $theologian.	72
ARG1:X $established ARG2:Y.	72
ARG2:Y $theologian ARG1:X.	72
ARG1:X $is $a $monastic $in ARG2:Y.	72
ARG1:X $is $ordained $in ARG2:Y.	72
ARG2:Y $is $the $primary $religion $in ARG1:X.	72
ARG2:Y $is $the $majority $religion $for ARG1:X.	72
ARG1:X $is $follower $of ARG2:Y.	72
ARG1:X $was $follower $of ARG2:Y.	72
ARG2:Y $was $one $of ARG1:X's $official $religions.	72
ARG2:Y $is $one $of ARG1:X's $official $religions.	72
ARG2:Y $is ARG1:X's $official $religion.	72
ARG2:Y $was ARG1:X's $official $religion.	72
ARG1:X $practiced ARG2:Y.	72
ARG1:X $practices ARG2:Y.	72
ARG1:X $plays ARG2:Y $.	73
ARG1:X $played ARG2:Y $.	73
ARG1:X $played $the ARG2:Y $.	73
ARG1:X $playing ARG2:Y $.	73
ARG2:Y $player ARG1:X $	73
ARG1:X $playing $the ARG2:Y $.	73
ARG2:Y $sonatas $of ARG1:X $.	73
ARG1:X $plays $the ARG2:Y $.	73
ARG2:Y $pieces $by ARG1:X $.	73
ARG2:Y $solo $by ARG1:X $.	73
ARG2:Y $maestro ARG1:X $.	73
ARG1:X $to $play ARG2:Y $	73
ARG1:X $on $vocals $and ARG2:Y $.	73
ARG2:Y $played $by ARG1:X $.	73
$features ARG1:X's ARG2:Y $solo.	73
ARG1:X $is $a ARG2:Y $player.	73
ARG1:X $was $a ARG2:Y $player.	73
ARG1:X $plays $a $variety $of $instruments, $including ARG2:Y.	73
ARG1:X $studies ARG2:Y.	73
ARG1:X $performing $on ARG2:Y.	73
ARG1:X $began $playing ARG2:Y.	73
ARG1:X $is $a ARG2:Y $performer.	73
$The $original $language $of ARG1:X $is ARG2:[e=LANGUAGE]Y.	74
$The $original $language $of ARG1:X $is ARG2:Y.	74
$The $original $language $of ARG1:X $was ARG2:Y.	74
$The $original $language $of ARG1:X $was ARG2:[e=LANGUAGE]Y.	74
$The $language $of ARG1:X $is ARG2:Y.	74
$The $language $of ARG1:X $is ARG2:[e=LANGUAGE]Y.	74
$The $language $of ARG1:X $was ARG2:Y.	74
ARG1:X $is $a ARG2:Y-language $show.	74
ARG1:X $is $an ARG2:Y-language $show.	74
ARG1:X $is $a ARG2:Y-language $film.	74
ARG1:X $is $an ARG2:Y-language $film.	74
ARG1:X $is $a ARG2:Y-language $series.	74
ARG1:X $is $an ARG2:Y-language $series.	74
ARG1:X $is $[w=an|a]a ARG2:Y-language :[e=WORK_OF_ART]something.	74
ARG1:X $is $an ARG2:Y-language :[e=WORK_OF_ART]something.	74
ARG1:X, $a ARG2:Y-language $show.	74
ARG1:X, $an ARG2:Y-language $show.	74
ARG1:X, $a ARG2:Y-language $film.	74
ARG1:X, $an ARG2:Y-language $film.	74
ARG1:X, $a ARG2:Y-language $series.	74
ARG1:X, $an ARG2:Y-language $series.	74
ARG1:X $was $a ARG2:Y-language $show.	74
ARG1:X $[w=was|is]was $an ARG2:Y-language $show.	74
ARG1:X $was $a ARG2:Y-language $film.	74
ARG1:X $was $an ARG2:Y-language $film.	74
ARG1:X $[w=was|is]was $a ARG2:Y-language $series.	74
ARG1:X $was $an ARG2:Y-language $series.	74
ARG1:X $is $a $film $in $the ARG2:Y $language.	74
ARG1:X $was $a $film $in $the ARG2:Y $language.	74
ARG1:X $[w=was|is]is $a $show $in $the ARG2:Y $language.	74
ARG1:X $was $a $show $in $the ARG2:Y $language.	74
ARG1:X $is $a $series $in $the ARG2:Y $language.	74
ARG1:X $was $a $series $in $the ARG2:Y $language.	74
ARG2:Y $is $the $language $of ARG1:X.	74
ARG2:Y $was $the $language $of ARG1:X.	74
ARG1:X $and ARG2:Y $are $twin $cities.	75
ARG2:Y $and ARG1:X $are $twin $cities.	75
ARG2:Y $is $a $twin $city $of ARG1:X.	75
ARG1:X $is $a $twin $city $of ARG2:Y.	75
ARG1:X $and ARG2:Y $signed $a $twin $cities $agreement.	75
ARG2:Y $and ARG1:X $signed $a $twin $cities $agreement.	75
ARG1:X $and ARG2:Y $announced $a $twin $cities $agreement.	75
ARG2:Y $and ARG1:X $announced $a $twin $cities $agreement.	75
$The $mayor $of ARG1:X $signed $a $twin $cities $agreement $with ARG2:Y.	75
$The $mayor $of ARG2:Y $signed $a $twin $cities $agreement $with ARG1:X.	75
$The $mayor $of ARG1:X $announced $a $twin $cities $agreement $with ARG2:Y.	75
$The $mayor $of ARG2:Y $announced $a $twin $cities $agreement $with ARG1:X.	75
ARG1:X $works $in $the $field $of ARG2:Y.	76
ARG1:X $worked $in $the $field $of ARG2:Y.	76
ARG1:X $specializes $in ARG2:Y.	76
ARG1:X $specialized $in ARG2:Y.	76
ARG2:Y $[w=was|is]is $the $specialization $of ARG1:X.	76
ARG2:Y $was $the $specialization $of ARG1:X.	76
$The $expertise $of ARG1:X $is ARG2:Y.	76
$The $expertise $of ARG1:X $was ARG2:Y.	76
ARG2:Y $[w=was|is]is $the $expertise $of ARG1:X.	76
ARG2:Y $was $the $expertise $of ARG1:X.	76
$The $domain $of $activity $of ARG1:X $is ARG2:Y.	76
$The $domain $of $activity $of ARG1:X $was ARG2:Y.	76
$The $domain $of $work $of ARG1:X $is ARG2:Y.	76
$The $domain $of $work $of ARG1:X $was ARG2:Y.	76
ARG2:Y $is $the $domain $of $activity $of ARG1:X.	76
ARG2:Y $was $the $domain $of $activity $of ARG1:X.	76
ARG1:X's $area $of $work $is ARG2:Y.	76
ARG1:X's $area $of $work $was ARG2:Y.	76
ARG1:X's $domain $of $work $was ARG2:Y.	76
ARG1:X's $domain $of $work $is ARG2:Y.	76
ARG1:X's $domain $of $activity $was ARG2:Y.	76
ARG1:X's $domain $of $activity $is ARG2:Y.	76
ARG1:X's $expertise $was ARG2:Y.	76
ARG1:X's $expertise $is ARG2:Y.	76
ARG1:X $works $in $the $area $of ARG2:Y.	76
ARG1:X $worked $in $the $area $of ARG2:Y.	76
ARG1:X $is $represented $by $music $label ARG2:Y $.	77
ARG1:X, $that $is $represented $by $music $label ARG2:Y.	77
ARG1:X, $which $is $represented $by $music $label ARG2:Y.	77
ARG1:X $is $represented $by $record $label ARG2:Y $.	77
ARG1:X, $that $is $represented $by $record $label ARG2:Y.	77
ARG1:X, $which $[was|is]is $represented $by $record $label ARG2:Y.	77
ARG1:X $is $represented $by ARG2:Y $.	77
ARG1:X, $that $is $represented $by ARG2:Y.	77
ARG1:X, $which $is $represented $by ARG2:Y.	77
$The $music $label $representing ARG1:X $is ARG2:Y.	77
$The $music $label $that $is $representing ARG1:X $is ARG2:Y.	77
ARG1:X $signed $a $record $deal $with ARG2:Y.	77
ARG1:X, $that $signed $a $record $deal $with ARG2:Y.	77
ARG1:X $signed $up $with $music $label ARG2:Y.	77
ARG1:X $signed $up $with ARG2:Y.	77
ARG1:X's $label $is ARG2:Y.	77
ARG1:X's $label $was ARG2:Y.	77
ARG1:X's $record $label $is ARG2:Y.	77
ARG1:X's $record $label $was ARG2:Y.	77
ARG1:X's $record $company $is ARG2:Y.	77
ARG1:X's $record $company $was ARG2:Y.	77
ARG1:X's $music $label $is ARG2:Y.	77
ARG1:X's $music $label $was ARG2:Y.	77
ARG1:X $signed $to ARG2:Y.	77
ARG1:X $signed $with ARG2:Y.	77
ARG1:X, $that $signed $to ARG2:Y.	77
ARG1:X, $that $signed $with ARG2:Y.	77
ARG1:X $was $signed $to ARG2:Y.	77
ARG1:X $is $released $by ARG2:Y.	77
ARG1:X $was $released $by ARG2:Y.	77
ARG1:X $recorded $for ARG2:Y.	77
ARG1:X $was $recorded $for ARG2:Y.	77
ARG1:X $label $: ARG2:Y.	77
ARG1:X, $released $by ARG2:Y.	77
ARG2:Y $recording $artist ARG1:X.	77
ARG2:Y $artists $such $as ARG1:X.	77
ARG2:Y $artists $including ARG1:X.	77
ARG1:X $recorded $the $song $for ARG2:Y.	77
ARG1:X $recorded $the $album $for ARG2:Y.	77
ARG1:X $has $the $position $of ARG2:Y $.	78
ARG1:X, $who $has $the $position $of ARG2:Y.	78
ARG1:X, $whose $position $is $that $of ARG2:Y.	78
ARG1:X's $position $is ARG2:Y.	78
ARG1:X, $who $holds $the $position $of ARG2:Y.	78
ARG1:X $holds $the $position $of ARG2:Y.	78
ARG1:X, $who $was $elected ARG2:Y.	78
ARG1:X $was $elected ARG2:Y.	78
ARG1:X, $who $was $appointed ARG2:Y.	78
ARG1:X $was $appointed ARG2:Y.	78
ARG1:X, $who $served $as ARG2:Y.	78
ARG1:X $served $as ARG2:Y.	78
ARG1:X, $who $serves $as ARG2:Y.	78
ARG1:X $serves $as ARG2:Y.	78
ARG1:X $was $elected $as ARG2:Y.	78
ARG1:X, $who $was $named ARG2:Y.	78
ARG1:X $was $named ARG2:Y.	78
ARG1:X, $who $was $sworn $in $as ARG2:Y.	78
ARG1:X $was $sworn $in $as ARG2:Y.	78
ARG1:X, $who $was $crowned ARG2:Y.	78
ARG1:X $was $crowned ARG2:Y.	78
ARG1:X, $who $has $been $crowned ARG2:Y.	78
ARG1:X $has $been $crowned ARG2:Y.	78
ARG1:X $is $crowned ARG2:Y.	78
ARG1:X, $who $was $given $the $position $of ARG2:Y.	78
ARG1:X $was $given $the $position $of ARG2:Y.	78
ARG1:X, $who $ascended $to $the ARG2:Y $position.	78
ARG1:[e=PERSON]X $ascended $to $the ARG2:Y $position.	78
ARG1:[e=PERSON]X $is $a $member $of ARG2:Y.	79
ARG1:X $belongs $to $the $organization $of ARG2:Y.	79
ARG1:X $belonged $to $the $organization $of ARG2:Y.	79
ARG1:[e=PERSON]X $became $a $member $of ARG2:Y.	79
ARG1:[e=PERSON]X $was $a $member $of ARG2:Y.	79
ARG1:X $is $a $part $of $the ARG2:Y $organization.	79
ARG1:X $became $a $part $of $the ARG2:Y $organization.	79
ARG1:X $was $a $part $of $the ARG2:Y $organization.	79
ARG1:X $is $affiliated $with ARG2:Y.	79
ARG1:X $was $affiliated $with ARG2:Y.	79
ARG1:X $is $affiliated $with $the ARG2:Y $organization.	79
ARG1:X $was $affiliated $with $the ARG2:Y $organization.	79
ARG1:X $joined ARG2:Y $as $a $member.	79
ARG1:X $joined ARG2:Y.	79
ARG1:X $became $affiliated $with ARG2:Y.	79
ARG1:X $is $a $president $of ARG2:Y.	79
ARG1:X $was $a $president $of ARG2:Y.	79
ARG1:X $is $a $legal $term $in ARG2:Y $.	80
ARG1:X $is $connected $to ARG2:Y $.	80
ARG1:X $is $representing ARG2:Y $.	80
ARG1:X $representing ARG2:Y.	80
ARG1:X $represents ARG2:Y.	80
ARG1:X $is $an $institution $in ARG2:Y $.	80
ARG1:X, $which $represents ARG2:Y.	80
ARG1:X $is $a $unit $of $government $in ARG2:Y.	80
ARG1:X $is $an $executive $body $in ARG2:Y.	80
ARG1:X $is $a $government $body $in ARG2:Y.	80
ARG1:X $is $a $head $of $state $in ARG2:Y.	80
ARG1:X $is $a $head $of $government $in ARG2:Y.	80
ARG1:X $is $the $leader $of $the $executive $branch $of $the $government $of ARG2:Y.	80
ARG1:X $is $the $local $government $authority $for ARG2:Y.	80
ARG1:X $is $a $mandate $in ARG2:Y.	80
ARG1:X $is $the $currency $of ARG2:Y.	80
ARG1:X $is $the $constitution $of ARG2:Y.	80
ARG1:X $is $the $national $parliament $of ARG2:Y.	80
ARG1:X $is $a $parliament $in ARG2:Y.	80
ARG1:X $is $located $in ARG2:Y.	81
ARG1:X $is $a $country $in ARG2:Y.	81
ARG1:X $is $a $country $located $in ARG2:Y.	81
ARG1:X $is $a $country $located $in $the $continent $of ARG2:Y.	81
ARG1:X $is $a $state $in ARG2:Y.	81
ARG1:X $is $a $state $located $in ARG2:Y.	81
ARG1:X $is $a $state $located $in $the $continent $of ARG2:Y.	81
ARG1:X $is $located $in $the $continent ARG2:Y.	81
ARG1:X $is $a $mountain $in $the $continent $of ARG2:Y.	81
ARG1:X $is $a $mountain $located $in $the $continent $of ARG2:Y.	81
ARG1:X $is $a $river $in $the $continent $of ARG2:Y.	81
ARG1:X $is $a $river $located $in $the $continent $of ARG2:Y.	81
ARG1:X $is $a $lake $located $in $the $continent $of ARG2:Y.	81
ARG1:X $is $a $lake $in $the $continent $of ARG2:Y.	81
ARG1:X $belongs $to $the $continent $of ARG2:Y.	81
ARG1:X $is $a $part $of $the $continent $of ARG2:Y.	81
ARG1:X $used $to $communicate $in ARG2:Y $.	82
ARG1:X $communicated $in ARG2:Y $.	82
ARG1:X $typically $used ARG2:Y $to $communicate $.	82
ARG1:X $used ARG2:Y $to $communicate $.	82
ARG2:Y $was $a $language $used $by ARG1:X $.	82
ARG2:Y $is $the $language $used $by ARG1:X $.	82
ARG2:Y $is $the $language $typically $used $by ARG1:X $.	82
ARG1:X $used $the ARG2:Y $language $.	82
ARG2:Y $actress ARG1:X.	82
ARG2:Y $author ARG1:X.	82
ARG2:Y $actor ARG1:X.	82
ARG2:Y $poet ARG1:X.	82
ARG2:Y $composer ARG1:X.	82
ARG2:Y $playwright ARG1:X.	82
ARG2:Y $writer ARG1:X.	82
ARG2:Y $is $a ARG1:X $actress.	82
ARG2:Y $is $a ARG1:X $author.	82
ARG2:Y $is $a ARG1:X $actor.	82
ARG2:Y $is $a ARG1:X $poet.	82
ARG2:Y $is $a ARG1:X $composer.	82
ARG2:Y $is $a ARG1:X $playwright.	82
ARG2:Y $is $a ARG1:X $writer.	82
ARG2:Y $novelist ARG1:X.	82
ARG2:Y $musician ARG1:X.	82
ARG2:Y $philospher ARG1:X.	82
ARG2:Y $is $a ARG1:X $novelist.	82
ARG2:Y $is $a ARG1:X $musician.	82
ARG2:Y $is $a ARG1:X $philospher.	82
ARG2:Y, $who $is $a ARG1:X $actress.	82
ARG2:Y, $who $is $a ARG1:X $author.	82
ARG2:Y, $who $is $a ARG1:X $actor.	82
ARG2:Y, $who $is $a ARG1:X $poet.	82
ARG2:Y, $who $is $a ARG1:X $composer.	82
ARG2:Y, $who $is $a ARG1:X $playwright.	82
ARG2:Y, $who $is $a ARG1:X $writer.	82
ARG2:Y, $who $is $a ARG1:X $novelist.	82
ARG2:Y, $who $is $a ARG1:X $musician.	82
ARG2:Y, $who $is $a ARG1:X $philospher.	82
ARG1:X $is $owned $by ARG2:Y $.	83
ARG1:X $owner ARG2:Y $.	83
ARG2:Y $acquired ARG1:X $.	83
ARG2:Y $owns ARG1:X $.	83
$The ARG2:Y-owned ARG1:X	83
ARG1:X $is $a $subsidiary $of ARG2:Y $.	83
ARG1:X $local $media $subsidiary $of ARG2:Y $.	83
ARG1:X $is $a ARG2:Y $subsidiary.	83
ARG1:X $is $an ARG2:Y $subsidiary.	83
ARG1:X $division $of ARG2:Y.	83
ARG2:Y $purchased $the ARG1:X.	83
ARG2:Y $bought ARG1:X	83
ARG2:Y's $acquisitions $such $as ARG1:X.	83
ARG1:X $was $acquired $by ARG2:Y.	83
ARG1:X $was $purchased $by ARG2:Y.	83
ARG1:X $was $bought $out $by ARG2:Y.	83
ARG2:Y $bought $out ARG1:X.	83
ARG1:X $is $a $motorway $in ARG2:Y.	83
ARG1:X $was $founded $by ARG2:Y.	83
ARG2:Y $launched ARG1:X.	83
ARG2:Y $Group's ARG1:X.	83
ARG1:X $is $the $corportate $headquarters $complex $of ARG2:Y.	83
ARG1:X $is $the $headquarters $complex $of ARG2:Y.	83
ARG2:Y $formerly ARG1:X.	83
ARG1:X $is $located $in ARG2:Y $.	84
ARG1:X $is $in ARG2:Y $.	84
ARG1:X $can $be $found $in ARG2:Y $.	84
ARG1:X $is $a $road $in ARG2:Y.	84
ARG1:X $is $an $island $in ARG2:Y.	84
ARG1:X $is $a $province $in ARG2:Y.	84
ARG1:X $is $a $city $in ARG2:Y.	84
ARG1:X $is $a $municipality $in ARG2:Y.	84
ARG1:X $is $a $county $in ARG2:Y.	84
ARG1:X $is $a $district $in ARG2:Y.	84
ARG1:X $is $a $school $in ARG2:Y.	84
ARG1:X $is $a $church $in ARG2:Y.	84
ARG1:X $is $a $highway $in ARG2:Y.	84
ARG1:X $is $a $freeway $in ARG2:Y.	84
ARG1:X $is $a $museum $in ARG2:Y.	84
ARG1:X $is $a $hotel $in ARG2:Y.	84
ARG1:X $is $a $river $in ARG2:Y.	84
ARG1:X $is $a $bridge $in ARG2:Y.	84
ARG1:X, $that $is $a $road $in ARG2:Y.	84
ARG1:X, $that $is $an $island $in ARG2:Y.	84
ARG1:X, $that $is $a $province $in ARG2:Y.	84
ARG1:X, $that $is $a $city $in ARG2:Y.	84
ARG1:X, $that $is $a $municipality $in ARG2:Y.	84
ARG1:X, $that $is $a $county $in ARG2:Y.	84
ARG1:X, $that $is $a $district $in ARG2:Y.	84
ARG1:X, $that $is $a $school $in ARG2:Y.	84
ARG1:X, $that $is $a $church $in ARG2:Y.	84
ARG1:X, $that $is $a $highway $in ARG2:Y.	84
ARG1:X, $that $is $a $freeway $in ARG2:Y.	84
ARG1:X, $that $is $a $museum $in ARG2:Y.	84
ARG1:X, $that $is $a $hotel $in ARG2:Y.	84
ARG1:X, $that $is $a $river $in ARG2:Y.	84
ARG1:X, $that $is $a $bridge $in ARG2:Y.	84
ARG1:X $province, ARG2:Y.	84
ARG1:X $municipality, ARG2:Y.	84
ARG1:X $county, ARG2:Y.	84
ARG1:X $district, ARG2:Y.	84
ARG1:X $school, ARG2:Y.	84
ARG1:X $is $developed $by ARG2:Y.	85
ARG1:X $was $developed $by ARG2:Y.	85
ARG1:X, $developed $by ARG2:Y.	85
ARG1:X $is $created $by ARG2:Y	85
ARG1:X $was $created $by ARG2:Y	85
ARG1:X, $created $by ARG2:Y.	85
ARG1:X $is $a $product $of ARG2:Y	85
ARG1:X $was $a $product $of ARG2:Y	85
ARG1:X, $a $product $of ARG2:Y	85
ARG1:X, $a $product $created $by ARG2:Y	85
ARG1:X, $a $product $manufactured $by ARG2:Y	85
ARG1:X, $a $product $developed $by ARG2:Y	85
ARG2:Y, $that $developed ARG1:X	85
ARG2:Y, $that $created ARG1:X	85
ARG2:Y, $the $creator $of $the ARG1:X	85
ARG2:Y $and $its $product ARG1:X	85
ARG1:X $was $written $in ARG2:Y.	86
ARG1:X $is $written $in ARG2:Y.	86
ARG1:X $was $written $in $the ARG2:Y $language.	86
ARG1:X $is $written $in $the ARG2:Y $language.	86
ARG1:X, $written $in $the ARG2:Y $language.	86
$The $language $of ARG1:X $is ARG2:Y.	86
$The $language $of ARG1:X $was ARG2:Y.	86
ARG1:X $is $a ARG2:Y-language $work.	86
ARG1:X $is $an ARG2:Y-language $work.	86
ARG1:X, $a ARG2:Y-language $work.	86
ARG1:X, $an ARG2:Y-language $work.	86
ARG1:X $was $a ARG2:Y-language $work.	86
ARG1:X $was $an ARG2:Y-language $work.	86
ARG1:X $is $a $work $in $the ARG2:Y $language.	86
ARG1:X $was $a $work $in $the ARG2:Y $language.	86
ARG1:X $is $a ARG2:Y $name.	86
ARG1:X $is $an ARG2:Y $name.	86
ARG1:X $was $a ARG2:Y $name.	86
ARG1:X $was $an ARG2:Y $name.	86
ARG1:X, $a ARG2:Y-language $name	86
ARG1:X, $an ARG2:Y-language $name	86
$The ARG2:Y-language $creation ARG1:X	86
ARG2:Y $is $the $language $of ARG1:X.	86
ARG2:Y $was $the $language $of ARG1:X.	86
*ARG1:X $consists $of ARG2:Y.	87
*ARG1:X $consisted $of ARG2:Y.	87
*ARG1:X $comprises ARG2:Y.	87
*ARG1:X $comprised ARG2:Y.	87
*ARG1:X $is $comprised $of ARG2:Y.	87
*ARG1:X $was $comprised $of ARG2:Y.	87
ARG2:Y $is $a $part $of ARG1:X.	87
ARG2:Y $was $a $part $of ARG1:X.	87
*ARG2:Y $is $a $building $block $of ARG1:X.	87
*ARG2:Y $is $a $component $of ARG1:X.	87
ARG1:X $is $made $of ARG2:Y.	87
ARG1:X $was $made $of ARG2:Y.	87
*ARG2:Y $is $an $ingredient $in ARG1:X.	87
ARG1:X $is $created $out $of ARG2:Y	87
ARG1:X $was $created $out $of ARG2:Y	87
ARG1:X $plays $in ARG2:Y $position.	88
ARG1:X $played $in ARG2:Y $position.	88
ARG1:X $plays $in $the $position $of ARG2:Y.	88
ARG1:X $played $in $the $position $of ARG2:Y.	88
ARG1:X, $who $plays $in ARG2:Y $position.	88
ARG1:X, $who $played $in ARG2:Y $position.	88
$playing $as $a ARG2:Y, ARG1:X	88
$playing $as $an ARG2:Y, ARG1:X	88
ARG1:X $plays $as ARG2:Y	88
ARG1:X $played $as ARG2:Y	88
ARG1:X $is $a ARG2:Y $by $profession.	89
ARG1:X $is $an ARG2:Y $by $profession.	89
ARG1:X $was $a ARG2:Y $by $profession.	89
ARG1:X $was $an ARG2:Y $by $profession.	89
ARG1:X $is $a ARG2:Y $by $training.	89
ARG1:X $is $an ARG2:Y $by $training.	89
ARG1:X $was $a ARG2:Y $by $training.	89
ARG1:X $was $an ARG2:Y $by $training.	89
ARG1:X $works $as ARG2:Y.	89
ARG1:X $worked $as ARG2:Y.	89
ARG1:X, $who $works $as ARG2:Y.	89
ARG1:X, $who $worked $as ARG2:Y.	89
ARG1:X's $occupation $was ARG2:Y	89
ARG1:X's $occupation $is ARG2:Y	89
$the $occupation $of ARG1:X $was ARG2:Y.	89
$the $occupation $of ARG1:X $is ARG2:Y.	89
ARG1:X's $profession $was $a ARG2:Y.	89
ARG1:X's $profession $was $an ARG2:Y.	89
ARG1:X's $profession $is $a ARG2:Y.	89
ARG1:X's $profession $is $an ARG2:Y.	89
$the $profession $of ARG1:X $is ARG2:Y.	89
$the $profession $of ARG1:X $was ARG2:Y.	89
ARG1:X, $who $plays $as $a ARG2:Y.	90
ARG1:X, $who $played $as $a ARG2:Y.	90
ARG1:X's $position $within $the $team $is $a ARG2:Y.	90
ARG1:X's $position $within $the $team $was $a ARG2:Y.	90
ARG1:X's $role $within $the $team $is $a ARG2:Y.	90
ARG1:X's $role $within $the $team $was $a ARG2:Y.	90
ARG1:X $shares $border $with ARG2:Y.	91
ARG1:X $borders $with ARG2:Y.	91
ARG1:X $shares $the $border $with ARG2:Y.	91
ARG1:X $shares $its $border $with ARG2:Y.	91
ARG1:X $shares $a $common $border $with ARG2:Y.	91
ARG1:X $shares $a $territorial $border $with ARG2:Y.	91
ARG1:X $shares $a $water $border $with ARG2:Y.	91
ARG1:X $shares $a $maritime $border $with ARG2:Y.	91
ARG1:X $shares $an $international $border $with ARG2:Y.	91
ARG2:Y $borders $with ARG1:X.	91
ARG2:Y $shares $the $border $with ARG1:X.	91
ARG2:Y $shares $its $border $with ARG1:X.	91
ARG2:Y $shares $a $common $border $with ARG1:X.	91
ARG2:Y $shares $a $territorial $border $with ARG1:X.	91
ARG2:Y $shares $a $water $border $with ARG1:X.	91
ARG2:Y $shares $a $maritime $border $with ARG1:X.	91
ARG2:Y $shares $an $international $border $with ARG1:X.	91
ARG1:X $is $a $member $of $the ARG2:Y $party.	92
ARG1:X $was $a $member $of $the ARG2:Y $party.	92
ARG1:X $is $affiliated $with $the ARG2:Y $party.	92
ARG1:X $was $affiliated $with $the ARG2:Y $party.	92
ARG1:X $is $a $staunch ARG2:Y.	92
ARG1:X $was $a $staunch ARG2:Y.	92
ARG1:X's $affiliation $with $the ARG2:Y $party $is $known.	92
ARG1:X's $membership $in $the ARG2:Y $party $is $known.	92
$The $native $language $of ARG1:X $is ARG2:Y.	93
$The $mother $tongue $of ARG1:X $is ARG2:Y.	93
ARG2:Y $is ARG1:X's $native $language.	93
ARG2:Y $is ARG1:X's $mother $tongue.	93
ARG1:X $has $known ARG2:Y $since $childhood.	93
ARG2:Y $actress ARG1:X.	93
ARG2:Y $author ARG1:X.	93
ARG2:Y $actor ARG1:X.	93
ARG2:Y $poet ARG1:X.	93
ARG2:Y $composer ARG1:X.	93
ARG2:Y $painter ARG1:X.	93
ARG2:Y $politician ARG1:X.	93
ARG1:[e=PERSON]X $was $a ARG2:Y $politician.	93
ARG2:Y $writer ARG1:X.	93
ARG1:X $was $a ARG2:Y $composer.	93
ARG1:X $was $a ARG2:Y $actor.	93
ARG1:X $was $a ARG2:Y $film $actress.	93
ARG1:X $was $a ARG2:Y $actress.	93
ARG1:X $was $a ARG2:Y $painter.	93
ARG1:X $was $a ARG2:Y $naturalist.	93
ARG1:X $was $a ARG2:Y $botanist.	93
ARG1:X $was $a ARG2:Y $minister.	93
ARG1:[e=PERSON]X $was $a ARG2:Y $poet.	93
ARG2:Y $naturalist ARG1:[e=PERSON]X.	93
ARG2:Y $botanist ARG1:[e=PERSON]X.	93
ARG2:Y $minister ARG1:[e=PERSON]X.	93
ARG1:[e=PERSON]X $was $born $in ARG2:Y.	94
ARG1:X $[w=is|was]is $A ARG2:[e=NORP]Y.	94
ARG1:X $is $originally $from ARG2:Y.	94
ARG1:X $was $originally $from ARG2:Y.	94
ARG2:Y $is $the $country $of $origin $of ARG1:X.	94
ARG2:Y $was $the $country $of $origin $of ARG1:X.	94
$The $country $of $origin $of ARG1:X $is ARG2:Y.	94
$The $country $of $origin $of ARG1:X $was ARG2:Y.	94
ARG1:X $is $native $to ARG2:Y.	94
ARG1:X $was $native $to ARG2:Y.	94
ARG1:X $originated $from ARG2:Y.	94
ARG1:X $originates $from ARG2:Y.	94
ARG1:X $immigrated $from $his $native ARG2:Y.	94
ARG1:X $was $a ARG2:Y-born $person.	94
ARG1:X $was $an ARG2:Y-born $person.	94
ARG1:X $is $a ARG2:Y-born $person.	94
ARG1:X $is $an ARG2:Y-born $person.	94
ARG1:X, $a ARG2:Y-born $person.	94
ARG1:X, $a ARG2:[e=NORP]Y $national.	94
ARG1:X, $an ARG2:Y-born $person.	94
ARG1:X $was $founded $in ARG2:Y.	95
ARG1:X, $founded $in ARG2:Y.	95
ARG1:X $that $was $founded $in ARG2:[e=LOC]Y.	95
ARG1:X, $that $was $started $in ARG2:[e=LOC]Y.	95
ARG1:X $started $in ARG2:[e=LOC]Y.	95
ARG1:X $was $started $in ARG2:[e=LOC]Y	95
ARG1:X, $that $was $created $in ARG2:[e=LOC]Y.	95
ARG1:X, $created $in ARG2:[e=LOC]Y.	95
ARG1:X $was $created $in ARG2:[e=LOC]Y.	95
ARG1:X, $that $originated $in ARG2:[e=LOC]Y.	95
ARG1:X $originated $in ARG2:[e=LOC]Y.	95
ARG1:X $formed $in ARG2:[e=LOC]Y.	95
ARG1:X $was $formed $in ARG2:[e=LOC]Y.	95
ARG1:X, $that $was $formed $in ARG2:[e=LOC]Y.	95
ARG1:X $is $produced $by ARG2:Y.	96
ARG1:X $was $produced $by ARG2:Y.	96
ARG1:X $is $developed $by ARG2:Y.	96
ARG1:X $was $developed $by ARG2:Y.	96
ARG1:X, $developed $by ARG2:Y	96
ARG1:X, $produced $by ARG2:Y	96
ARG1:X $is $created $by ARG2:Y.	96
ARG1:X $was $created $by ARG2:Y.	96
ARG1:X, $created $by ARG2:Y.	96
ARG1:X $is $a $product $of ARG2:Y.	96
ARG1:X $was $a $product $of ARG2:Y.	96
ARG1:X, $a $product $of ARG2:Y,	96
ARG1:X, $a $product $created $by ARG2:Y,	96
ARG1:X, $a $product $developed $by ARG2:Y,	96
ARG2:Y, $that $developed ARG1:X	96
ARG2:Y, $that $produced ARG1:X	96
ARG2:Y, $that $created ARG1:X	96
ARG2:Y, $the $creator $of $the ARG1:X	96
ARG2:Y $and $its $product ARG1:X	96
ARG1:X $is $part $of ARG2:Y.	97
ARG1:X $is $a $part $of ARG2:Y.	97
